i,fval,d1,d2,d3,d4,lam,p11,p1,p2
873,2.61,-0.8178994547130325,0.05038300645742193,-0.17132754994999566,0.05302312730212849,532.7009105661757,1375.626013195456 - 52.62121794712488im,1388.0780790398092 + 0.0im,1448.6226224642965 - 26.614832101519028im
874,3.12,-0.504264211476765,0.051546402455850314,-0.13542069384568517,-0.22548285979653632,580.439240462528,1364.5679331672347 - 65.33522917848144im,1365.41444954022 + 0.0im,1440.0952002654533 - 15.696170844005215im
875,3.15,-0.3819186187701755,0.01382243767792228,0.009603630421323242,-0.4153841999105312,549.9947639094884,1373.1134882417011 - 52.02861170850683im,1388.776630890837 - 1.1769632149042969e-7im,1462.7625196880153 - 27.007807161277633im
876,3.3,-0.45782027965305155,0.02268259311536126,-0.07136931175252997,-0.22850303023772767,529.1856873457507,1370.0804581493946 - 58.97138632886984im,1376.0413253122574 + 0.0im,1451.1359251848307 - 15.860347850293925im
877,6.2,-0.5705309958160597,0.0360843219750976,-0.12350306463168517,-0.12493471528352817,587.4783406871064,1371.6474965149957 - 41.16349401187744im,1395.1471218843653 + 0.0im,1436.5059480673626 - 24.661180935833006im
878,2.71,-0.284683723217178,0.02993908102246875,0.04851545160809501,-0.5639892982904192,585.9009408118724,1372.736189378272 - 54.851943567440514im,1391.0525666033923 + 0.0im,1458.2193909575922 - 36.97127777531908im
879,2.67,-0.3442252511942592,0.04379663172198821,0.025288775070408366,-0.4883956218562442,578.7745011589577,1372.6535894259423 - 57.247477885369165im,1389.6127633794806 + 0.0im,1450.1376331621502 - 33.961919399229735im
884,2.65,-0.47309485669489504,0.04893024559068317,-0.03251334086301016,-0.3460935889919663,561.8785154002311,1372.7171114007358 - 60.0015442334002im,1384.8048849125096 + 0.0im,1449.4156914035918 - 29.74289286696151im
885,2.88,-0.4461550317015416,0.042266099741821696,-0.0268293107497604,-0.36135540669659716,549.7001299236446,1371.4889644881305 - 62.883894089186654im,1377.7189889980996 + 0.0im,1452.9157565754542 - 25.545267058700016im
886,2.69,-0.32595509871235384,0.04003316772976986,0.03139496698623668,-0.5186804452897467,583.5913307559103,1372.5779291879924 - 57.12513142683474im,1389.9696097180677 + 0.0im,1452.6153800258971 - 35.72961718955494im
887,3.21,-0.5323048019892119,0.017843360136034044,-0.0020177512265561123,-0.2799274402469269,530.0814342423251,1376.2978405798808 - 42.79097831484315im,1393.2173676359982 + 0.0im,1467.2550468184381 - 31.978287827086866im
888,3.19,-0.8095179861343024,0.04509276444026905,-0.16401008419290483,-0.028845747591885407,536.9005801362152,1376.062392513285 - 58.28040993991141im,1383.5480603556905 + 0.0im,1457.1551417004698 - 31.079154209781855im
892,3.03,-0.5918062418797632,0.0320424292040724,-0.09385880114700318,-0.20420489296083522,545.5957476513254,1373.3058328553975 - 57.345097910868894im,1383.4896515065493 + 0.0im,1455.930171702564 - 25.906823599617333im
893,3.41,-0.6419954085647648,0.027538707168323802,-0.07756298086354473,-0.17891332599185944,529.1581469082943,1375.9351640203977 - 53.199734885567125im,1386.9760249139958 + 0.0im,1463.291557565614 - 29.203126416293188im
895,2.72,-0.39345402372222665,0.0577464809509422,0.0014536475793231127,-0.3563165906580052,549.8665406037729,1371.420801646985 - 59.50660504557436im,1383.5745478595327 + 0.0im,1442.2651083659305 - 23.24360076353726im
896,2.67,-0.5754163403829026,0.03658929125070093,-0.03148015487566167,-0.23157199002005746,549.3833077811212,1377.2074674109783 - 41.195114857425935im,1394.9469532285796 + 0.0im,1456.229555073881 - 35.95446923182015im
898,2.65,-0.32556779770634725,0.036206730847976,0.06718144309800092,-0.4894138551778024,564.1521851225868,1375.6528939730877 - 47.010060818148354im,1394.203145386829 + 0.0im,1454.5127508894989 - 36.150691693210334im
899,2.71,-0.4249841855666214,0.026344556004487832,-0.003978319690885378,-0.33208039626149016,548.5506101758518,1373.6639009191488 - 48.2442185560498im,1391.2955752409807 + 0.0im,1453.2352899701577 - 26.71241165010256im
900,2.81,-0.22708579804688261,0.03646834889057826,0.044623794275321906,-0.5269181513501553,562.8252127419496,1368.188010829074 - 61.30966306178374im,1380.3764412742503 + 0.0im,1447.9007509152977 - 21.235451641163703im
902,3.06,-0.16621251272009713,0.031767624483239804,0.12453230095810355,-0.6132555030004874,532.4236794910496,1370.4413460368771 - 61.49820408360504im,1380.6717841394768 + 0.0im,1456.0286550496642 - 23.45154956460766im
904,2.66,-0.7596025390369048,0.062155865384839984,-0.16328200176183358,0.037077599648475346,536.4764626409689,1373.7952600303627 - 55.36150636436216im,1385.662827140282 + 0.0im,1441.1377467916923 - 22.47776769956113im
905,2.92,-0.5603037360905189,0.024798444555443055,-0.05432153806068442,-0.2716642807414616,560.6068168043154,1375.9546089998678 - 46.62382594680934im,1392.9064680528763 + 0.0im,1462.7664793829047 - 35.960554596916765im
907,2.9,-0.7104076147009779,0.06986370105429703,-0.1652687364997672,-0.03974522423610333,562.3434457419946,1371.4437738761337 - 59.7945643528901im,1383.53596794307 + 0.0im,1436.0835965148583 - 22.910934405335194im
908,3.13,-0.45146860336390465,0.021908765187567923,-0.02043458830434362,-0.36507015446710295,552.061647586325,1373.5990219621547 - 54.41450988667206im,1387.4495190387988 + 0.0im,1461.8952370741647 - 28.932785386225195im
910,2.6,-0.23147958519257844,0.0635982904583406,0.13111106383283783,-0.5864512900712449,547.519888424727,1373.9998659421742 - 59.34239632840472im,1389.1063554949187 + 0.0im,1446.2588625706771 - 32.69389037250356im
912,3.18,-0.6536924453892086,0.0543347148080877,-0.05812484975564397,-0.21004348833544506,527.017112408224,1377.065832768486 - 60.5969111871272im,1381.994170417075 + 0.0im,1457.8948568256474 - 33.81091178186464im
916,4.26,-0.4735675994643682,0.017943032116507527,0.02209576692075605,-0.41190590718276343,532.2186148306207,1376.5634782540433 - 54.0008665401797im,1387.841106919577 + 0.0im,1480.7098920138276 - 36.47598295436243im
917,2.68,-0.8780963439100189,0.039429396877067764,-0.2311934782470678,0.09114970035112824,563.6400163639048,1374.920305355841 - 49.06391862778018im,1391.7295704044664 + 0.0im,1449.398348709158 - 30.473616083464247im
918,3.26,-0.3411824461503765,0.013808544739075765,-0.03190427540315271,-0.3935206886116888,555.840267229313,1368.578279449033 - 59.01498325692299im,1379.1934904755508 + 0.0im,1454.5120470870565 - 18.158895360205076im
